day,expanding,rolling_1,rolling_3,rolling_7,rolling_14
4,0.2,0.2,0.2,0.2,0.2
5,0.2016661536356583,0.19534392499997322,0.19965761409305272,0.2016661536356583,0.2016661536356583
6,0.2028582338070744,0.19149139860292363,0.19993389997585354,0.2028582338070744,0.2028582338070744
7,0.20384412605478908,0.18950888009512182,0.19895874174051043,0.20384412605478908,0.20384412605478908
8,0.2042519939899078,0.188343795609816,0.1989002224204617,0.2042519939899078,0.2042519939899078
9,0.20463404367514387,0.18777794239588164,0.19857822452618745,0.20437574572764344,0.20463404367514387
10,0.20528370276069105,0.18629429515253887,0.19859386999568163,0.2045444293303983,0.20528370276069105
11,0.20556429497939488,0.18637455691637334,0.19852828302231063,0.2039685701025275,0.20556429497939488
12,0.20640191550331843,0.185512315158676,0.19723885192680657,0.2044450019078819,0.20640191550331843
13,0.2060192541877086,0.1862386253605067,0.19754734369826404,0.20417552256581278,0.2060192541877086
14,0.20625688215878354,0.1870569416539215,0.19734220642569408,0.20308708760281818,0.20625688215878354
15,0.20628728799084717,0.18715035833434207,0.19727317856281407,0.20300188712114905,0.20628728799084717
16,0.20707554394017755,0.18680897336498092,0.195927096782468,0.20318961148492623,0.2069987744274473
17,0.2069990754010874,0.18678841526918855,0.1963460550841851,0.203049654438964,0.20681679980657486
18,0.20669973245012857,0.18794952075847488,0.19592275934919284,0.20303038100712073,0.2063976064350829
19,0.20708811260111562,0.18728962136074367,0.19653848955444575,0.20265803712179944,0.20642573936189512
20,0.2077051682086965,0.18682534166072573,0.1965328575030293,0.20246426846193333,0.20647236416561499
21,0.2076156124135365,0.18766230255870553,0.19634898956129504,0.20224546597254228,0.20612762949392027
22,0.20773465150477127,0.1858419311786404,0.19719051118295,0.20296546797413423,0.2062674381595035
23,0.20763515004974592,0.1856698779332006,0.19700418191388921,0.203301319096011,0.2063894710071524
24,0.20723056566354486,0.18573271808103703,0.19784986425901846,0.2030792287154946,0.20610762328090482
25,0.20773030024963635,0.18515534698157962,0.1979516824050228,0.2032037525366388,0.20595891782712222
26,0.20773704011912736,0.18599418084692154,0.19755410041990407,0.20284176545527113,0.20587291315877582
27,0.207838038216009,0.1875813470836314,0.19644182792087495,0.20229943503531983,0.20583935174416457
28,0.20875942510584772,0.18575563840260803,0.1960820154224598,0.20281543691945647,0.20658748414962771
29,0.2086016371068023,0.18636417899438432,0.1956005665867322,0.20264141440426076,0.20679220290781963
30,0.2086830860745923,0.18552189211152267,0.19642136492772078,0.20277701721616315,0.206596639670001
31,0.2080351532289707,0.18659969295673012,0.19674104381614532,0.20250295538494775,0.20612115461320574
32,0.20831162673216014,0.18562349029038866,0.19660751640194735,0.20284598237494866,0.2066113842005546
33,0.20776125623183822,0.18659451161247986,0.19648707233406715,0.2028817578003109,0.20627540202130315
34,0.2079084133221537,0.1868225273603805,0.19680891764687555,0.20218585740113376,0.20627428426945638
35,0.20906036555069718,0.18516446117857652,0.19594536058692447,0.2027790963542458,0.20705071632955513
36,0.20896154994976135,0.18583393471264378,0.19544354812162473,0.20281119878616424,0.20694976842980572
37,0.208875617585421,0.18635365547834726,0.19513731027494907,0.20323593824945593,0.2063974784118262
38,0.20890009750016197,0.18599558741730277,0.19637699686096038,0.2026331931102521,0.20609412511132277
39,0.20861200800173435,0.18621053926000203,0.19683126617830166,0.20217143158304385,0.20617475497691762
40,0.2078371453877175,0.18777724408619287,0.19612323790645447,0.20248328042648417,0.20577909219315044
41,0.20763842545702552,0.1870090351310374,0.1972518209832607,0.20237109665152153,0.20572962177715431
42,0.20779382486854797,0.18661988802916285,0.1975061404094357,0.20240935968270496,0.20567078701014832
43,0.2084038989804107,0.1855222430108176,0.19660434657358786,0.20275973275894557,0.20670977867623835
44,0.20739101245394753,0.18690146947579567,0.197187486024555,0.20262865223105697,0.2058913798146447
45,0.20799830049795576,0.18623010771062481,0.19725874123644313,0.20235673870155269,0.20615611185342325
46,0.20777257946377625,0.18600233897328097,0.19673198503357037,0.20323532960612373,0.20625776692324832
47,0.20856832618252108,0.18485285676096627,0.19575252704236967,0.20371469095996964,0.2071115990541733
48,0.2078378971165998,0.18646586579202326,0.19631070878891127,0.2029511901892409,0.20643433811322445
49,0.2071422400276124,0.18731603074473885,0.1970276585543781,0.20306443309686512,0.20544963757640536
50,0.20701962175701405,0.18648003917763528,0.19720510571472416,0.20339079393033638,0.20590443942029046
51,0.20731017726765139,0.1862138897003245,0.1973902952061531,0.20319250545544026,0.2058931323704306
52,0.20653707081602074,0.18692993825487964,0.1977477932371835,0.20314340327671185,0.20564179441520458
53,0.20621361807480698,0.18655265892134035,0.19762273731276067,0.20353701469906083,0.20607397099203156
54,0.2075249840380063,0.18520270380567264,0.19717445708052667,0.20333689009800687,0.206760964977788
55,0.20680577939735034,0.1855458769278438,0.19785340532409323,0.2034654654136258,0.20632947293708664
56,0.2070590083722749,0.18575143800293492,0.19674582837943885,0.2036289330561885,0.2068147921891627
57,0.20737518990870696,0.18511123730438955,0.1963128494631051,0.20395066222281039,0.20725006110098793
58,0.20599981277168342,0.1862667930338867,0.19813486549253415,0.20350015286019957,0.2060983758416957
59,0.20537477794626338,0.18743696206302546,0.19778443520682515,0.2032327118534173,0.20617111293046814
60,0.20713955970053233,0.18587555750627832,0.19660157704068973,0.20346106828560395,0.20692223746689548
61,0.20669118942852835,0.1855413756832295,0.196406257887688,0.2037846450871954,0.20757653191335862
62,0.2051241896399438,0.18632014137508857,0.1972093614129236,0.2040563948338956,0.20728991273814876
63,0.20433893134551315,0.18705641773655346,0.19733208560042714,0.20427905235010313,0.2069935129674031
64,0.2047447847824353,0.18647751242097016,0.19706674297750243,0.20437751007451516,0.20733344974457707
65,0.20509910490552485,0.18596732530234303,0.19719186816560252,0.2044363168499223,0.20730538477660715
66,0.20554109227172035,0.18574589604133795,0.19765116852940418,0.20390357893993202,0.2071582642176057
67,0.20421438853071305,0.1884159318374305,0.19762596528572426,0.20336753500618182,0.20637617933995017
68,0.20304854730459623,0.18891738731326344,0.19807783284030747,0.20355695909045304,0.20639927345137943
69,0.20343312905431468,0.18812370804780404,0.19797739878083126,0.20399483650500042,0.20647092761204977
70,0.20270376045033417,0.1876604604925932,0.19839732085595457,0.20460958682361227,0.2066288713775064
71,0.20297646855149779,0.187681068119526,0.19789611803634616,0.20470976120629403,0.20673658408633588
72,0.20254534291059623,0.18811254523434456,0.19855511649740898,0.20424035709606222,0.20654663826158787
73,0.20308642514286626,0.18810674439927816,0.19813855156866056,0.20399006262621888,0.20667821626297628
74,0.20343807983351472,0.18856806801911138,0.19742614466928654,0.20364582188327054,0.20692188559481667
75,0.202336368678833,0.18853814044101774,0.19684728860668896,0.20473359411743425,0.20754460815602616
76,0.2021975103321745,0.18790144847313595,0.1977264363621834,0.20469792294680583,0.20747668188570068
77,0.20341190160195965,0.18743805594765228,0.19732783041174573,0.20428070826971695,0.20754150376892533
78,0.20275942614932468,0.18770659101457113,0.1972235113855514,0.20445780636911626,0.20785266508143635
79,0.20394440463246027,0.18604282243037235,0.19692785955742068,0.20486705062378519,0.2082178627559611
80,0.2013983401459469,0.18710999771252274,0.19845405299912455,0.20517218719454797,0.20786542194785756
81,0.20198595837913846,0.18683271467154516,0.19884758121881735,0.2046322505780003,0.2077014951524994
82,0.20073048844651892,0.18656540611138167,0.19910870388367571,0.20523248263758587,0.20836291892083797
83,0.2000560593688237,0.1878188986481268,0.199394618750524,0.2050022333519499,0.20772818988057568
84,0.19835532822143417,0.18973394643642477,0.1992869323310295,0.20514275326256023,0.20748103974855092
