day,expanding,rolling_1,rolling_3,rolling_7,rolling_14
4,0.20000606775283813,0.20000606775283813,0.20000606775283813,0.20000606775283813,0.20000606775283813
5,0.2972560226917267,0.04901706427335739,0.05921473354101181,0.2972560226917267,0.2972560226917267
6,0.31555065512657166,0.01758558489382267,0.03576218709349632,0.31555065512657166,0.31555065512657166
7,0.31418001651763916,0.014593133702874184,0.04286690428853035,0.31418001651763916,0.31418001651763916
8,0.30644622445106506,0.017066484317183495,0.06359407305717468,0.30644622445106506,0.30644622445106506
9,0.33511972427368164,0.02267894148826599,0.06755634397268295,0.23952516913414001,0.33511972427368164
10,0.3401574194431305,0.023474980145692825,0.05985691398382187,0.2363533079624176,0.3401574194431305
11,0.37079116702079773,0.020636793226003647,0.06496968865394592,0.17281173169612885,0.3707912266254425
12,0.4200212061405182,0.01706193946301937,0.03455362096428871,0.10834196209907532,0.4200212061405182
13,0.4276446998119354,0.021119335666298866,0.0310373492538929,0.09255407750606537,0.42764464020729065
14,0.43261441588401794,0.027499917894601822,0.03666688874363899,0.07060489803552628,0.4326144754886627
15,0.43542951345443726,0.028186023235321045,0.04415394738316536,0.0568012073636055,0.43542951345443726
16,0.45054471492767334,0.0236000157892704,0.043436504900455475,0.05456464737653732,0.4278537929058075
17,0.5441400408744812,0.020411623641848564,0.04335758835077286,0.05820690467953682,0.333884060382843
18,0.574004054069519,0.02115700952708721,0.042995940893888474,0.06427395343780518,0.2975691258907318
19,0.6420731544494629,0.02285020425915718,0.0466516837477684,0.06170424446463585,0.22672080993652344
20,0.7858462929725647,0.018526388332247734,0.03678447753190994,0.0433959923684597,0.11544691026210785
21,0.8226901888847351,0.01909095048904419,0.03699684143066406,0.04074789583683014,0.08047384768724442
22,0.7616674900054932,0.02910253405570984,0.05710466578602791,0.0620420016348362,0.09008363634347916
23,0.7976604104042053,0.02658173069357872,0.03551997244358063,0.0651097521185875,0.07512804865837097
24,0.7816858887672424,0.02715109847486019,0.029257947579026222,0.07553715258836746,0.08636697381734848
25,0.8162928223609924,0.018441971391439438,0.026243852451443672,0.062132328748703,0.07688865065574646
26,0.8055424690246582,0.016954315826296806,0.03386763110756874,0.055119600147008896,0.08851788192987442
27,0.7596239447593689,0.021310554817318916,0.05422373488545418,0.05749649927020073,0.10734469443559647
28,0.7832470536231995,0.02043960988521576,0.04824397340416908,0.0455218106508255,0.10254719853401184
29,0.8469605445861816,0.014909733086824417,0.020505303516983986,0.03016309067606926,0.08746083825826645
30,0.8340337872505188,0.016614148393273354,0.017864637076854706,0.035178445279598236,0.09631044417619705
31,0.8070130348205566,0.021523060277104378,0.028805814683437347,0.05307382345199585,0.08958334475755692
32,0.76412433385849,0.022732777521014214,0.05303595960140228,0.0755646601319313,0.08454196900129318
33,0.7543877959251404,0.019902804866433144,0.06439507007598877,0.07664867490530014,0.08466533571481705
34,0.8090021014213562,0.015855487436056137,0.03753508999943733,0.05537695810198784,0.08223140984773636
35,0.8207520246505737,0.0157668124884367,0.021267259493470192,0.05383053049445152,0.0883832722902298
36,0.8057734370231628,0.01944700814783573,0.021515164524316788,0.06310353428125381,0.09016065299510956
37,0.8075989484786987,0.023139744997024536,0.030688855797052383,0.06501872837543488,0.0735546126961708
38,0.7943915724754333,0.023131342604756355,0.045876868069171906,0.06660587340593338,0.06999363005161285
39,0.8123555779457092,0.01953493431210518,0.045584071427583694,0.05487899109721184,0.06764645129442215
40,0.8701131343841553,0.015788907185196877,0.024515759199857712,0.03407358378171921,0.05550793930888176
