day,eta,half_life
6,0.23956258179619505,2.8933866689983825
7,0.11463530887022991,6.046541745219229
8,0.07556627604567441,9.17270529701619
9,0.16029140968338557,4.324293996347522
10,0.3658569129069927,1.8945854406642184
11,0.41056591009547827,1.6882726098685397
12,0.35829179171819103,1.9345885018352016
13,0.2771765059891492,2.5007429041878475
14,0.19645799779226916,3.5282207308906077
15,0.1033255612458991,6.708380503352511
16,0.009316860045425581,74.39707982951495
17,0.009316860045425581,74.39707982951495
18,0.009316860045425581,74.39707982951495
19,0.009316860045425581,74.39707982951495
20,0.009316860045425581,74.39707982951495
21,0.009316860045425581,74.39707982951495
22,0.009316860045425581,74.39707982951495
23,0.009316860045425581,74.39707982951495
24,0.011741662664992818,59.03313698719425
25,0.03547518420715245,19.538931116253206
26,0.07092889277764915,9.772423527501719
27,0.06887138037913501,10.064371829694563
28,0.06385870875662458,10.854387663891488
29,0.0235766052346441,29.399787359607487
30,0.011741662664992818,59.03313698719425
31,0.009316860045425581,74.39707982951495
32,0.009316860045425581,74.39707982951495
33,0.009316860045425581,74.39707982951495
34,0.009316860045425581,74.39707982951495
35,0.009316860045425581,74.39707982951495
36,0.009316860045425581,74.39707982951495
37,0.009316860045425581,74.39707982951495
38,0.009316860045425581,74.39707982951495
39,0.00991220128608129,69.92868289844581
40,0.028685303492330172,24.16384336826967
41,0.03613351857055318,19.182941711212756
42,0.026290597429665784,26.364831853452362
43,0.009316860045425581,74.39707982951495
44,0.009316860045425581,74.39707982951495
45,0.009316860045425581,74.39707982951495
46,0.009316860045425581,74.39707982951495
47,0.009316860045425581,74.39707982951495
48,0.009316860045425581,74.39707982951495
49,0.009316860045425581,74.39707982951495
50,0.009316860045425581,74.39707982951495
51,0.009316860045425581,74.39707982951495
52,0.009316860045425581,74.39707982951495
53,0.009316860045425581,74.39707982951495
54,0.015074996221924479,45.979923998379476
55,0.01977862664807154,35.045263399394244
56,0.01931607056207021,35.884481697899574
57,0.009316860045425581,74.39707982951495
58,0.009316860045425581,74.39707982951495
59,0.009316860045425581,74.39707982951495
60,0.009316860045425581,74.39707982951495
61,0.009316860045425581,74.39707982951495
62,0.009316860045425581,74.39707982951495
63,0.009316860045425581,74.39707982951495
64,0.009316860045425581,74.39707982951495
65,0.009316860045425581,74.39707982951495
66,0.009316860045425581,74.39707982951495
67,0.009316860045425581,74.39707982951495
68,0.009316860045425581,74.39707982951495
69,0.011741662664992818,59.03313698719425
70,0.009316860045425581,74.39707982951495
71,0.009316860045425581,74.39707982951495
72,0.009316860045425581,74.39707982951495
73,0.009316860045425581,74.39707982951495
74,0.009316860045425581,74.39707982951495
75,0.009316860045425581,74.39707982951495
76,0.009316860045425581,74.39707982951495
77,0.009316860045425581,74.39707982951495
78,0.009316860045425581,74.39707982951495
79,0.009316860045425581,74.39707982951495
80,0.009316860045425581,74.39707982951495
81,0.009316860045425581,74.39707982951495
82,0.009316860045425581,74.39707982951495
83,0.007573629928037453,91.521131497847
84,0.009316860045425581,74.39707982951495
85,0.009316860045425581,74.39707982951495
86,0.009316860045425581,74.39707982951495
87,0.009316860045425581,74.39707982951495
88,0.009316860045425581,74.39707982951495
89,0.009316860045425581,74.39707982951495
90,0.009316860045425581,74.39707982951495
91,0.009316860045425581,74.39707982951495
92,0.009316860045425581,74.39707982951495
93,0.009316860045425581,74.39707982951495
94,0.009316860045425581,74.39707982951495
95,0.009316860045425581,74.39707982951495
96,0.009316860045425581,74.39707982951495
97,0.009316860045425581,74.39707982951495
98,0.009316860045425581,74.39707982951495
99,0.009316860045425581,74.39707982951495
100,0.009316860045425581,74.39707982951495
101,0.009316860045425581,74.39707982951495
102,0.009316860045425581,74.39707982951495
103,0.009316860045425581,74.39707982951495
104,0.009316860045425581,74.39707982951495
105,0.009316860045425581,74.39707982951495
106,0.009316860045425581,74.39707982951495
107,0.009316860045425581,74.39707982951495
108,0.009316860045425581,74.39707982951495
109,0.009316860045425581,74.39707982951495
110,0.009316860045425581,74.39707982951495
111,0.009316860045425581,74.39707982951495
112,0.009316860045425581,74.39707982951495
113,0.009316860045425581,74.39707982951495
114,0.009316860045425581,74.39707982951495
115,0.009316860045425581,74.39707982951495
116,0.009316860045425581,74.39707982951495
117,0.009316860045425581,74.39707982951495
118,0.009316860045425581,74.39707982951495
119,0.009316860045425581,74.39707982951495
