day,expanding,rolling_1,rolling_3,rolling_7,rolling_14
4,0.20000606775283813,0.20000606775283813,0.20000606775283813,0.20000606775283813,0.20000606775283813
5,0.1332291215658188,0.09146207571029663,0.5088505744934082,0.1332291215658188,0.1332291066646576
6,0.22482548654079437,0.042702291160821915,0.2828206419944763,0.22482548654079437,0.22482545673847198
7,0.3110581636428833,0.015434842556715012,0.05139099061489105,0.3110581636428833,0.3110581338405609
8,0.32657939195632935,0.009057310409843922,0.011204252019524574,0.32657939195632935,0.32657939195632935
9,0.43138614296913147,0.011742991395294666,0.004428260028362274,0.12105657160282135,0.43138599395751953
10,0.4479677379131317,0.04256477206945419,0.004062422551214695,0.057437386363744736,0.44796764850616455
11,0.2964722812175751,0.34613746404647827,0.009221650660037994,0.051696304231882095,0.29647213220596313
12,0.11015775799751282,0.7339764833450317,0.01258054468780756,0.03312716260552406,0.11015772819519043
13,0.21495725214481354,0.47217899560928345,0.029443353414535522,0.0684628039598465,0.21495719254016876
14,0.3534708619117737,0.11635264754295349,0.04554145410656929,0.13116355240345,0.35347065329551697
15,0.39354199171066284,0.02539115957915783,0.042375147342681885,0.14515025913715363,0.39354178309440613
16,0.4613519608974457,0.007281536236405373,0.030615366995334625,0.05976908281445503,0.44098222255706787
17,0.5352638363838196,0.0023091647308319807,0.017675798386335373,0.015044817700982094,0.42970606684684753
18,0.6805208325386047,0.0012512007961049676,0.014688901603221893,0.005612098146229982,0.2979275584220886
19,0.8510746955871582,0.0007567803841084242,0.013642392121255398,0.0025118100456893444,0.13201242685317993
20,0.9259080290794373,0.000570392410736531,0.015084528364241123,0.0015348222805187106,0.05690300837159157
21,0.953127920627594,0.0004467529070097953,0.016397226601839066,0.0010545888217166066,0.028973249718546867
22,0.9644457101821899,0.0003590586129575968,0.01686820201575756,0.0007930187275633216,0.01753450557589531
23,0.9674248099327087,0.000365167303243652,0.017684053629636765,0.0008010562160052359,0.013723894953727722
24,0.9627273678779602,0.00046206696424633265,0.021657301113009453,0.0010530240833759308,0.014098762534558773
25,0.9237822890281677,0.0009397494723089039,0.05044396594166756,0.0022837042342871428,0.022549638524651527
26,0.6060892939567566,0.0019608635921031237,0.34605327248573303,0.005223631858825684,0.04067302867770195
27,0.07724946737289429,0.0013026498490944505,0.8972522616386414,0.0036369934678077698,0.020557871088385582
28,0.047624725848436356,0.0016981672961264849,0.9219599366188049,0.005076897330582142,0.023640550673007965
29,0.16068880259990692,0.004153425805270672,0.7308291792869568,0.014599635265767574,0.0897286906838417
30,0.6107501983642578,0.00472211604937911,0.09559781104326248,0.01784089393913746,0.27108919620513916
31,0.7501508593559265,0.00205041142180562,0.006294458173215389,0.006673276890069246,0.2348310500383377
32,0.8188955187797546,0.001233986229635775,0.0009806518210098147,0.0033646703232079744,0.17552541196346283
33,0.87284255027771,0.000958352698944509,0.00030188585515134037,0.002260406967252493,0.12363673001527786
34,0.9161950945854187,0.0008033938356675208,0.00013426544319372624,0.0017321559134870768,0.08113548159599304
35,0.9426469206809998,0.0007522232481278479,8.10950732557103e-05,0.0015409121988341212,0.05497921630740166
36,0.9557623863220215,0.0007651170599274337,6.0036480135750026e-05,0.0015418463153764606,0.04187135398387909
37,0.9612087607383728,0.0008186815539374948,5.0346025091130286e-05,0.0016536369221284986,0.036269865930080414
38,0.9591070413589478,0.0010482037905603647,5.776658144895919e-05,0.0021126277279108763,0.037674110382795334
39,0.9476290941238403,0.0016706278547644615,9.231356671079993e-05,0.0032843840308487415,0.04732362926006317
40,0.9265771508216858,0.002821941627189517,0.0001643295690882951,0.005411099176853895,0.06502434611320496
41,0.8936516046524048,0.00485451752319932,0.0003049806400667876,0.009338278323411942,0.09185123443603516
42,0.8467195630073547,0.00809355080127716,0.0005381375667639077,0.016644340008497238,0.1280055195093155
43,0.792140781879425,0.012954589910805225,0.0009550771792419255,0.02834993042051792,0.16559933125972748
44,0.7781937122344971,0.016985774040222168,0.0013617713702842593,0.03208262473344803,0.1713755875825882
